Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Lai H., Guerra P., Joshi M., Almirall J.R.",24436184600;23569091800;23569236800;7004960911;,Analysis of volatile components of drugs and explosives by solid phase microextraction-ion mobility spectrometry,2008,Journal of Separation Science,31,2,NA,402,412,NA,48,10.1002/jssc.200700292,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549121292&doi=10.1002%2fjssc.200700292&partnerID=40&md5=b4981c4f9c4333839260d74d5526c6de,"Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP316, Miami, FL 33199, United States","Lai, H., Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP316, Miami, FL 33199, United States; Guerra, P., Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP316, Miami, FL 33199, United States; Joshi, M., Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP316, Miami, FL 33199, United States; Almirall, J.R., Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP316, Miami, FL 33199, United States",Drugs; Explosives; Genetic algorithm; Optimization; Solid phase,"Drug products; Explosives; Genetic algorithms; Optimization; Particles (particulate matter); Spectrometry; Ion mobility spectrometry; Solid phase microextraction; Volatile components; Extraction; 3,4 methylenedioxymethamphetamine; butane; cannabis; cocaine; explosive; volatile agent; accuracy; article; controlled study; genetic algorithm; intermethod comparison; ion mobility spectrometry; linear regression analysis; odor; priority journal; process optimization; signal detection; solid phase microextraction; Explosive Agents; Pharmaceutical Preparations; Sensitivity and Specificity; Spectrum Analysis; Volatilization; Cannabis sativa","Almirall, J.R.; Department of Chemistry and Biochemistry, 11200 SW 8th St. CP316, Miami, FL 33199, United States; email: almirall@fiu.edu",Article,Final,NA,Scopus,2-s2.0-39549121292,,IFSMS 2010,Drugs,Drugs
"Lai H., Corbin I., Almirall J.R.",24436184600;24435887300;7004960911;,"Headspace sampling and detection of cocaine, MDMA, and marijuana via volatile markers in the presence of potential interferences by solid phase microextraction-ion mobility spectrometry (SPME-IMS)",2008,Analytical and Bioanalytical Chemistry,392,01-Feb,NA,105,113,NA,49,10.1007/s00216-008-2229-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-52449110482&doi=10.1007%2fs00216-008-2229-z&partnerID=40&md5=716ba9a3fec753dadf612a9f9cf78c27,"Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP 316, Miami, FL 33199, United States; Miami-Dade Police Department, Crime Laboratory Bureau, Miami, FL 33172, United States","Lai, H., Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP 316, Miami, FL 33199, United States; Corbin, I., Miami-Dade Police Department, Crime Laboratory Bureau, Miami, FL 33172, United States; Almirall, J.R., Department of Chemistry and Biochemistry, International Forensic Research Institute, Florida International University, 11200 SW 8th St. CP 316, Miami, FL 33199, United States",Cocaine; Illicit drugs; Ion mobility spectrometry; Marijuana; MDMA; Solid phase microextraction,"Cocaine; Illicit drug; Ion mobility spectrometry; Marijuana; MDMA; Solid phase microextraction; Aldehydes; Olefins; Spectrometry; Extraction; Cannabis; Cannabis sativa; 3,4 methylenedioxymethamphetamine; baysilon; cannabis; cocaine; dimeticone; street drug; air; article; chemistry; methodology; solid phase microextraction; substance abuse; Air; Cannabis; Cocaine; Dimethylpolysiloxanes; N-Methyl-3,4-methylenedioxyamphetamine; Solid Phase Microextraction; Street Drugs; Substance Abuse Detection","Almirall, J.R.; Department of Chemistry and Biochemistry, 11200 SW 8th St. CP 316, Miami, FL 33199, United States; email: almirall@fiu.edu",Article,Final,NA,Scopus,2-s2.0-52449110482,,IFSMS 2010,Drugs,Drugs
"Lai H.T., Almirall J.R.",,"Headspace Sampling and detection of cocaine, MDMA, and marijuana via volatile chemical markers; solid phase microextraction-ion mobility spectrometry",2008,American Academy of Forensic Sciences Annual Meeting,,,,,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
Misharina T.A.,7003993345;,Determination of volatile organics in gaseous phase using porous adsorbents,2010,Journal of Analytical Chemistry,65,2,NA,127,134,NA,2,10.1134/S106193481002005X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749320325&doi=10.1134%2fS106193481002005X&partnerID=40&md5=38e0d518cf93a9fe6252e6ff27db74a4,"Emanuel Institute of Biochemical Physics, Russian Academy of Sciences, ul. Kosygina 4, Moscow 119991, Russian Federation","Misharina, T.A., Emanuel Institute of Biochemical Physics, Russian Academy of Sciences, ul. Kosygina 4, Moscow 119991, Russian Federation",NA,Adsorption time; Aqueous phasis; Aqueous solutions; Back extraction; Capillary gas chromatography; Concentration of substances; Degree of extraction; Different origins; Gaseous phase; Gasphase; Internal standards; Linear correlation; Porous adsorbent; Porous polymers; Quantitative determinations; Solid matrixes; Thermodynamic equilibria; Volatile organics; Volatile substances; Adsorbents; Extraction; Gas adsorption; Gas chromatography; Organic solvents; Gases,"Misharina, T. A.; Emanuel Institute of Biochemical Physics, ul. Kosygina 4, Moscow 119991, Russian Federation",Article,Final,NA,Scopus,2-s2.0-77749320325,,IFSMS 2010,Drugs,Drugs
"Ouyang G., Pawliszyn J.",55609199000;56981758200;,A critical review in calibration methods for solid-phase microextraction,2008,Analytica Chimica Acta,627,2,NA,184,197,NA,222,10.1016/j.aca.2008.08.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-52049113665&doi=10.1016%2fj.aca.2008.08.015&partnerID=40&md5=93c527332c03c1797fd7f0aff43b7e8f,"School of Chemistry and Chemical Engineering, Sun Yat-sen University, Guangzhou, 510275, China; Department of Chemistry, University of Waterloo, Ont. N2L 3G1, Canada","Ouyang, G., School of Chemistry and Chemical Engineering, Sun Yat-sen University, Guangzhou, 510275, China; Pawliszyn, J., Department of Chemistry, University of Waterloo, Ont. N2L 3G1, Canada",Diffusion-based calibration; Equilibrium extraction; Exhaustive extraction; Solid-phase microextraction; Traditional calibration,Calibration; Silicones; Analyte; Calibration methods; Critical review; Diffusion-based calibration; Equilibrium extraction; Exhaustive extraction; Extraction techniques; Quantitative analysis; Rapid sampling; Sample matrices; Sample preparation methods; Sample preparations; Solid-phase microextraction; Traditional calibration; Extraction; analytic method; calibration; laboratory; priority journal; quantitative analysis; review; sampling; solid phase microextraction,"Ouyang, G.; School of Chemistry and Chemical Engineering, , Guangzhou, 510275, China; email: cesoygf@mail.sysu.edu.cn",Review,Final,NA,Scopus,2-s2.0-52049113665,,IFSMS 2010,Drugs,Drugs
"Snow N.H., Bullock G.P.",7006542479;36168007700;,Novel techniques for enhancing sensitivity in static headspace extraction-gas chromatography,2010,Journal of Chromatography A,1217,16,NA,2726,2735,NA,67,10.1016/j.chroma.2010.01.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950065719&doi=10.1016%2fj.chroma.2010.01.005&partnerID=40&md5=368043d963b24978a4df19e7f4aac03b,"Center for Academic Industry Partnership, Department of Chemistry and Biochemistry, Seton Hall University, 400 South Orange Avenue, South Orange, NJ 07079-2694, United States","Snow, N.H., Center for Academic Industry Partnership, Department of Chemistry and Biochemistry, Seton Hall University, 400 South Orange Avenue, South Orange, NJ 07079-2694, United States; Bullock, G.P., Center for Academic Industry Partnership, Department of Chemistry and Biochemistry, Seton Hall University, 400 South Orange Avenue, South Orange, NJ 07079-2694, United States",Derivatization; Gas chromatography; Headspace; Ionic liquids,"Analytes; Application range; Derivatization; Derivatizations; Fundamental research; Fundamental theory; Headspace; Headspaces; Matrix components; Method development; Novel techniques; Research communities; Static headspace; Vapor Phase; Volatile compounds; Ionic liquids; Ionization of liquids; Ions; Research; Vapors; Volatile organic compounds; Gas chromatography; dimethyl sulfoxide; ionic liquid; volatile agent; water; chemical composition; derivatization; distillation; extraction and extracts; gas chromatography; mass spectrometry; partition coefficient; priority journal; review; room temperature; sensitivity and specificity; static headspace extraction; vapor pressure; Chemical Fractionation; Gas Chromatography-Mass Spectrometry; Ionic Liquids; Models, Theoretical; Solvents","Snow, N.H.; Center for Academic Industry Partnership, 400 South Orange Avenue, South Orange, NJ 07079-2694, United States; email: nicholas.snow@shu.edu",Review,Final,NA,Scopus,2-s2.0-77950065719,,IFSMS 2010,Drugs,Drugs
"Wang Y., McCaffrey J., Norwood D.L.",24402308800;24401253400;7005098969;,Recent advances in headspace gas chromatography,2008,Journal of Liquid Chromatography and Related Technologies,31,11-Dec,NA,1823,1851,NA,26,10.1080/10826070802129092,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45849134526&doi=10.1080%2f10826070802129092&partnerID=40&md5=f76f453be848fe343e2ad90b26956f8e,"Boehringer Ingelheim Pharmaceuticals, Inc., Ridgefield, CT, United States; Boehringer Ingelheim Pharmaceuticals, Inc., 900 Ridgebury Rd., Ridgefield, CT 06877, United States","Wang, Y., Boehringer Ingelheim Pharmaceuticals, Inc., Ridgefield, CT, United States, Boehringer Ingelheim Pharmaceuticals, Inc., 900 Ridgebury Rd., Ridgefield, CT 06877, United States; McCaffrey, J., Boehringer Ingelheim Pharmaceuticals, Inc., Ridgefield, CT, United States; Norwood, D.L., Boehringer Ingelheim Pharmaceuticals, Inc., Ridgefield, CT, United States",Dynamic headspace; Gas chromatography (GC); Single drop microextraction (SDME); Solid phase micro-extraction (SPME); Static headspace,"Canning; Chemicals; Chromatographic analysis; Chromatography; Drug products; Extraction; Flavors; Food preservation; Hydraulic structures; Solvent extraction; (e ,2e) theory; dynamic headspace; Headspace (HS); Headspace (HS) analysis; Headspace gas chromatography; Headspace single drop microextraction; Headspace solid-phase microextraction (HS-SPME); new applications; Pharmaceutical analysis; Gas chromatography; volatile organic compound; analytic method; chemical analysis; drug industry; dynamic headspace; environmental aspects and related phenomena; forensic identification; gas analysis; gas chromatography; headspace gas chromatography; headspace single drop microextraction; headspace solid phase microextraction; medical technology; nutritional science; review; static headspace gas chromatography","Wang, Y.; Boehringer Ingelheim Pharmaceuticals, Inc., 900 Ridgebury Rd., Ridgefield, CT 06877, United States; email: yuwen.wang@boehringer-ingelheim.com",Review,Final,NA,Scopus,2-s2.0-45849134526,,IFSMS 2010,Drugs,Drugs
"Gheorghe M., Balalau D., Ilie M., Baconi D.L., Ciobanu A.-M.",57197231560;15070199000;7004423355;15070242900;6701505264;,Qualitative analysis of confiscated illegal drugs by thin-layer chromatography,2008,Farmacia,56,5,NA,541,546,NA,1,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-56149122761&partnerID=40&md5=0dc0f1f70a838ac994ad2e09ccfe4ffd,"Criminalistics Research Institute of the Romanian Police General Inspectorate, 13-15 Åtefan cel Mare str., Bucharest, Romania; Carol Davila University of Medicine and Pharmacy, Faculty of Pharmacy, Toxicology Department, 6 Traian Vuia Str., Bucharest, Romania; Carol Davila University of Medicine and Pharmacy, Faculty of Pharmacy, Medicines Control Department, 6 Traian Vuia Str., Bucharest, Romania","Gheorghe, M., Criminalistics Research Institute of the Romanian Police General Inspectorate, 13-15 Åtefan cel Mare str., Bucharest, Romania; BÇlÇlÇu, D., Carol Davila University of Medicine and Pharmacy, Faculty of Pharmacy, Toxicology Department, 6 Traian Vuia Str., Bucharest, Romania; Ilie, M., Carol Davila University of Medicine and Pharmacy, Faculty of Pharmacy, Toxicology Department, 6 Traian Vuia Str., Bucharest, Romania; Baconi, D.L., Carol Davila University of Medicine and Pharmacy, Faculty of Pharmacy, Toxicology Department, 6 Traian Vuia Str., Bucharest, Romania; Ciobanu, A.-M., Carol Davila University of Medicine and Pharmacy, Faculty of Pharmacy, Medicines Control Department, 6 Traian Vuia Str., Bucharest, Romania",NA,acetic acid ethyl ester; ammonia; caffeine; chloroform; codeine; illicit drug; methanol; phenobarbital; silica gel; accuracy; analytic method; article; controlled study; drug determination; drug traffic; forensic identification; phase separation; powder; qualitative analysis; separation technique; solvent extraction; tablet; thin layer chromatography,"Gheorghe, M.; Criminalistics Research Institute of the Romanian Police General Inspectorate, 13-15 Åtefan cel Mare str., Bucharest, Romania; email: mihag72@yahoo.com",Article,Final,NA,Scopus,2-s2.0-56149122761,,IFSMS 2010,Drugs,Drugs
Sherma J.,7101841870;,Analysis of counterfeit drugs by thin layer chromatography,2007,Acta Chromatographica,NA,19,NA,5,20,NA,25,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38749136944&partnerID=40&md5=beb608784d4e3b85c1786b265da39ebc,"Department of Chemistry, Lafayette College, Easton, PA 18042, United States","Sherma, J., Department of Chemistry, Lafayette College, Easton, PA 18042, United States",NA,NA,"Sherma, J.; Department of Chemistry, , Easton, PA 18042, United States",Review,Final,NA,Scopus,2-s2.0-38749136944,,IFSMS 2010,Drugs,Drugs
"Turkmen Z., Mercan S., Tutanc L.",,"Simultaneous High Performance Thin Layer Chromatographic Determination of Heroin, Morphine, Cocaine, and MDMA",2008,American Academy of Forensic Sciences Annual Meeting,,,,,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Causin V., Marega C., Carresi P., Schiavone S., Marigo A.",6602309019;6603912123;6504827560;55928378600;7004694222;,A quantitative differentiation method for plastic bags by wide angle X-ray diffraction for tracing the source of illegal drugs,2007,Forensic Science International,168,1,NA,37,41,NA,20,10.1016/j.forsciint.2006.06.029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34147199607&doi=10.1016%2fj.forsciint.2006.06.029&partnerID=40&md5=4f71d52b26c5de1c23567bc48976f602,"Dipartimento di Scienze Chimiche dell'UniversitÃ , via Marzolo 1, 35131 Padova, Italy; Sezione di Chimica, Esplosivi ed Infiammabili, Reparto Carabinieri Investigazioni Scientifiche, Viale Tor di Quinto 151, 00191 Roma, Italy; Reparto Carabinieri Investigazioni Scientifiche, S.S. 114 Km. 6,400, 98128 Tremestieri, Messina, Italy","Causin, V., Dipartimento di Scienze Chimiche dell'UniversitÃ , via Marzolo 1, 35131 Padova, Italy; Marega, C., Dipartimento di Scienze Chimiche dell'UniversitÃ , via Marzolo 1, 35131 Padova, Italy; Carresi, P., Sezione di Chimica, Esplosivi ed Infiammabili, Reparto Carabinieri Investigazioni Scientifiche, Viale Tor di Quinto 151, 00191 Roma, Italy; Schiavone, S., Reparto Carabinieri Investigazioni Scientifiche, S.S. 114 Km. 6,400, 98128 Tremestieri, Messina, Italy; Marigo, A., Dipartimento di Scienze Chimiche dell'UniversitÃ , via Marzolo 1, 35131 Padova, Italy",Drug packaging; Forensic science; Plastic materials; Polyethylene; Polymers; X-ray diffraction,illicit drug; plastic; analytic method; article; drug packaging; priority journal; quantitative analysis; reproducibility; spectral sensitivity; wide angle x ray diffraction; X ray diffraction,"Causin, V.; Dipartimento di Scienze Chimiche dell'UniversitÃ , via Marzolo 1, 35131 Padova, Italy; email: valerio.causin@unipd.it",Article,Final,NA,Scopus,2-s2.0-34147199607,,IFSMS 2010,Drugs,Drugs
"Cook E., Fong R., Horrocks J., Wilkinson D., Speller R.",23395936600;56269213700;7006733004;57214033890;57205908360;,Energy dispersive X-ray diffraction as a means to identify illicit materials: A preliminary optimisation study,2007,Applied Radiation and Isotopes,65,8,NA,959,967,NA,58,10.1016/j.apradiso.2007.02.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547681333&doi=10.1016%2fj.apradiso.2007.02.010&partnerID=40&md5=e26171cd9afda5cbf587a9b0c74a57e6,"Department of Medical Physics and Bioengineering, UCL, London, WC1E 6BT, United Kingdom; Clinical Physics Department, St Bartholomew's Hospital, London, EC1A 7BE, United Kingdom; HOSDB, Woodcock Hill, Sandridge, Herts. AL4 9HQ, United Kingdom","Cook, E., Department of Medical Physics and Bioengineering, UCL, London, WC1E 6BT, United Kingdom; Fong, R., Clinical Physics Department, St Bartholomew's Hospital, London, EC1A 7BE, United Kingdom; Horrocks, J., Clinical Physics Department, St Bartholomew's Hospital, London, EC1A 7BE, United Kingdom; Wilkinson, D., HOSDB, Woodcock Hill, Sandridge, Herts. AL4 9HQ, United Kingdom; Speller, R., Department of Medical Physics and Bioengineering, UCL, London, WC1E 6BT, United Kingdom",Low angle scatter; Multivariate analysis; Narcotics; X-ray diffraction,"Data reduction; Energy dispersive X ray analysis; Multivariant analysis; Nondestructive examination; X ray diffraction analysis; Diffraction cells; Low angle scatter; Narcotics; Materials science; illicit drug; tungsten; article; calibration; computer program; drug identification; geometry; multivariate analysis; priority journal; X ray diffraction; Feasibility Studies; Postal Service; Radiation Dosage; Radiometry; Scattering, Radiation; Security Measures; Sensitivity and Specificity; Street Drugs; Substance Abuse Detection; X-Ray Diffraction","Cook, E.; Department of Medical Physics and Bioengineering, , London, WC1E 6BT, United Kingdom; email: ecook@medphys.ucl.ac.uk",Article,Final,NA,Scopus,2-s2.0-34547681333,,IFSMS 2010,Drugs,Drugs
