Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Praisler M., Van Bocxlaer J., De Leenheer A., Massart D.L.",6602865205;18839154000;7101848241;35473278300;,Chemometric detection of thermally degraded samples in the analysis of drugs of abuse with gas chromatography-Fourier-transform infrared spectroscopy,2002,Journal of Chromatography A,962,1--2,NA,161,173,NA,16,10.1016/S0021-9673(02)00536-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037067381&doi=10.1016%2fS0021-9673%2802%2900536-8&partnerID=40&md5=99968d1a5823c1612ec35152b8b99f6c,"Laboratory of Toxicology, Gent University, Harelbekestraat 72, B-9000 Gent, Belgium; Department of Physics, University of Galati, Domneasca St. 47, 6200 Galati, Romania; Laboratory for Medical Biochemistry and Clinical Analysis, Gent University, Harelbekestraat 72, B-9000 Gent, Belgium; Laboratory of Pharmaceutical and Biomedical Analysis, Free University of Brussels, Laarbeeklaan 103, B-1090 Brussels, Belgium","Praisler, M., Department of Physics, University of Galati, Domneasca St. 47, 6200 Galati, Romania; Van Bocxlaer, J., Laboratory for Medical Biochemistry and Clinical Analysis, Gent University, Harelbekestraat 72, B-9000 Gent, Belgium; De Leenheer, A., Laboratory of Toxicology, Gent University, Harelbekestraat 72, B-9000 Gent, Belgium; Massart, D.L., Laboratory of Pharmaceutical and Biomedical Analysis, Free University of Brussels, Laarbeeklaan 103, B-1090 Brussels, Belgium","Drugs of abuse; Fourier-transform infrared spectroscopy; N-methyl-1-(3,4-methylenedioxyphenyl)-2-butanamine; Principal component analysis; Soft independent modeling of class analogy; Thermal degradation","Amines; Derivatives; Drug products; Fourier transform infrared spectroscopy; Principal component analysis; Pyrolysis; Chromatograms; Gas chromatography; amphetamine derivative; n methyl 1 (3,4 methylenedioxyphenyl) 2 butanamine; phenethylamine; unclassified drug; street drug; accuracy; article; chemometric analysis; degradation; gas chromatography; infrared spectroscopy; molecular stability; principal component analysis; priority journal; thermostability; vapor; chemical structure; methodology; temperature; Chromatography, Gas; Molecular Structure; Spectroscopy, Fourier Transform Infrared; Street Drugs; Support, Non-U.S. Gov't; Temperature; Molecular Structure; Temperature","De Leenheer, A.; Laboratory of Toxicology, Harelbekestraat 72, B-9000 Gent, Belgium; email: andre.deleenheer@rug.ac.be",Article,Final,NA,Scopus,2-s2.0-0037067381,,IFSMS 2004,Drugs,Drugs
"Brachet A., Rudaz S., Mateus L., Christen P., Veuthey J.-L.",7003951927;57223187220;6701529487;56273849000;7006610231;,Optimisation of accelerated solvent extraction of cocaine and benzoylecgonine from coca leaves,2001,Journal of Separation Science,24,10--11,NA,865,873,NA,59,10.1002/1615-9314(20011101)24:10/11<865::AID-JSSC865>3.0.CO;2-U,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035207289&doi=10.1002%2f1615-9314%2820011101%2924%3a10%2f11%3c865%3a%3aAID-JSSC865%3e3.0.CO%3b2-U&partnerID=40&md5=33577112dcf8c45ec2237db93bfa8667,"Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd. d'Yvoy 20, 1211 Geneva 4, Switzerland","Brachet, A., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd. d'Yvoy 20, 1211 Geneva 4, Switzerland; Rudaz, S., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd. d'Yvoy 20, 1211 Geneva 4, Switzerland; Mateus, L., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd. d'Yvoy 20, 1211 Geneva 4, Switzerland; Christen, P., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd. d'Yvoy 20, 1211 Geneva 4, Switzerland; Veuthey, J.-L., Laboratory of Pharmaceutical Analytical Chemistry, University of Geneva, Bd. d'Yvoy 20, 1211 Geneva 4, Switzerland",Accelerated solvent extraction; Capillary electrophoresis; Coca leaves; Cocaine; Experimental design,Electrophoresis; Gas chromatography; Granulators; Solvent extraction; Capillary electrophoresis; Organic compounds; alkaline earth metal; benzoylecgonine; cocaine; solvent; alkalinity; analytical parameters; article; capillary electrophoresis; chemical analysis; coca; comparative study; controlled study; derivatization; experimentation; extraction; gas chromatography; mathematical model; nonhuman; particle size; plant leaf; pressure; statistical analysis; temperature; time; ultraviolet radiation; Erythroxylum,"Christen, P.; Lab. of Pharmaceut. Analytical Chem., Bd. d'Yvoy 20, 1211 Geneva 4, Switzerland; email: philippe.christen@pharm.unige.ch",Article,Final,NA,Scopus,2-s2.0-0035207289,,IFSMS 2004,Drugs,Drugs
"Tanaka S., Iio R., Chinaka S., Takayama N., Hayakawa K.",7405557666;6603658246;6603402398;7005731594;7401741868;,Analysis of reaction products of cocaine and hydrogen peroxide by high-performance liquid chromatography/mass spectrometry,2002,Biomedical Chromatography,16,6,NA,390,394,NA,15,10.1002/bmc.170,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036737517&doi=10.1002%2fbmc.170&partnerID=40&md5=81ae5e9f7f0ce30f6c98b38b54bdcb25,"Forensic Science Laboratory, Ishikawa Prefectural Police Headquarters, 2-1-1 Hirosaka, Kanazawa 920-8553, Japan; Department of Hygienic Chemistry, Faculty of Pharmaceutical Sciences, Kanazawa University, 13-1 Takara-machi, Kanazawa 920-0934, Japan","Tanaka, S., Forensic Science Laboratory, Ishikawa Prefectural Police Headquarters, 2-1-1 Hirosaka, Kanazawa 920-8553, Japan; Iio, R., Forensic Science Laboratory, Ishikawa Prefectural Police Headquarters, 2-1-1 Hirosaka, Kanazawa 920-8553, Japan; Chinaka, S., Forensic Science Laboratory, Ishikawa Prefectural Police Headquarters, 2-1-1 Hirosaka, Kanazawa 920-8553, Japan; Takayama, N., Forensic Science Laboratory, Ishikawa Prefectural Police Headquarters, 2-1-1 Hirosaka, Kanazawa 920-8553, Japan; Hayakawa, K., Department of Hygienic Chemistry, Faculty of Pharmaceutical Sciences, Kanazawa University, 13-1 Takara-machi, Kanazawa 920-0934, Japan",NA,"benzoylecgonine; cocaine derivative; ecgonine methyl ester; hair dye; hydrogen peroxide; article; chemical procedures; chemical reaction; chemical structure; controlled study; decolorization; high performance liquid chromatography; hydroxylation; mass spectrometry; separation technique; temperature; Chromatography, High Pressure Liquid; Cocaine; Hydrogen Peroxide; Mass Spectrometry","Tanaka, S.; Forensic Science Laboratory, 2-1-1 Hirosaka, Kanazawa 920-8553, Japan",Article,Final,NA,Scopus,2-s2.0-0036737517,,IFSMS 2004,Drugs,Drugs
"Rudolf P.M., Bernstein I.B.G.",57196582425;7202471285;,Counterfeit Drugs,2004,New England Journal of Medicine,350,14,NA,1384,1386,NA,62,10.1056/NEJMp038231,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842483428&doi=10.1056%2fNEJMp038231&partnerID=40&md5=4e4e78948345dd8b2143911fbfaed790,"Food and Drug Administration, Rockville, MD, United States","Rudolf, P.M., Food and Drug Administration, Rockville, MD, United States; Bernstein, I.B.G., Food and Drug Administration, Rockville, MD, United States",NA,"atorvastatin; ethinylestradiol plus norelgestromin; neuroleptic agent; olanzapine; recombinant erythropoietin; recombinant granulocyte colony stimulating factor; sildenafil; bitter taste; burning sensation; data base; drug approval; drug cost; drug labeling; drug manufacture; drug marketing; drug packaging; food and drug administration; human; legal aspect; policy; priority journal; review; side effect; treatment failure; Commerce; Fraud; Legislation, Drug; Pharmaceutical Preparations; United States; United States Food and Drug Administration","Rudolf, P.M.; Food and Drug Administration, Rockville, MD, United States",Review,Final,NA,Scopus,2-s2.0-1842483428,,IFSMS 2004,Drugs,Drugs
"Henrique Frasson Scafi S., Pasquini C.",6503874252;35507950000;,Identification of counterfeit drugs using near-infrared spectroscopy,2001,Analyst,126,12,NA,2218,2224,NA,118,10.1039/b106744n,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035663513&doi=10.1039%2fb106744n&partnerID=40&md5=5322e3bf45ce734cfd8e461fb48d0a5e,"Instituto de QuÃ­mica, Universidade Estadual de Campinas, CP 6154, 13083-970 Campinas, SP, Brazil","Henrique Frasson Scafi, S., Instituto de QuÃ­mica, Universidade Estadual de Campinas, CP 6154, 13083-970 Campinas, SP, Brazil; Pasquini, C., Instituto de QuÃ­mica, Universidade Estadual de Campinas, CP 6154, 13083-970 Campinas, SP, Brazil",NA,acetylsalicylic acid; ambroxol; ampicillin; bromopride; citoneurin; citrate potassium; combiron; counterfeit drug; dexamethasone; dimeticone; doril; enalapril maleate; ethinylestradiol plus levonorgestrel; farlac; ferrous sulfate; Ginkgo biloba extract; illicit drug; levofloxacin; litocit; melhoral; methyldopa; microvlar; mucolin; naproxen; neomycin; norfloxacin; paracetamol; phenylephrine; pressotec; sulfanilamide; tanakan f; thioridazine; tinidazole; tioconazole; triamcinolone; unclassified drug; vitamin B complex; yomax; algorithm; article; classification; drug identification; infrared spectroscopy; library; methodology; model; multivariate analysis; physical chemistry; tablet,"Pasquini, C.; Instituto de QuÃ­mica, CP 6154, 13083-970 Campinas, SP, Brazil",Article,Final,NA,Scopus,2-s2.0-0035663513,,IFSMS 2004,Drugs,Drugs
"Edwards H.G.M., De Oliveira L.F.C., Prendergast H.D.V.",7202660467;7102853362;6603932837;,"Raman spectroscopic analysis of dragon's blood resins - Basis for distinguishing between Dracaena (Convallariaceae), Daemonorops (Palmae) and Croton (Euphorbiaceae)",2004,Analyst,129,2,NA,134,138,NA,41,10.1039/b311072a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1342280426&doi=10.1039%2fb311072a&partnerID=40&md5=7ef3b27db1c72079e700d0d938a36457,"Chemical and Forensic Sciences, School of Pharmacy, University of Bradford, Bradford, BD7 1DP, United Kingdom; Nucleo Espectroscopia Estrutura M., Departamento de QuÃ­mica, Universidade Federal de Juiz de Fora, Juiz de Fora, MG, 36036-330, Brazil; Centre for Economic Botany, Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AE, United Kingdom; Ashdown Forest Centre, Wych Cross, Forest Row, Sussex, RH18 5JP, United Kingdom","Edwards, H.G.M., Chemical and Forensic Sciences, School of Pharmacy, University of Bradford, Bradford, BD7 1DP, United Kingdom; De Oliveira, L.F.C., Chemical and Forensic Sciences, School of Pharmacy, University of Bradford, Bradford, BD7 1DP, United Kingdom, Nucleo Espectroscopia Estrutura M., Departamento de QuÃ­mica, Universidade Federal de Juiz de Fora, Juiz de Fora, MG, 36036-330, Brazil; Prendergast, H.D.V., Centre for Economic Botany, Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AE, United Kingdom, Ashdown Forest Centre, Wych Cross, Forest Row, Sussex, RH18 5JP, United Kingdom",NA,plant resin; article; chemical analysis; chemical structure; Croton; Dracaena; plant; Raman spectrometry; Dracaena; Dracaena cinnabari; Dracaena draco,"Edwards, H.G.M.; Chemical and Forensic Sciences, , Bradford, BD7 1DP, United Kingdom",Article,Final,NA,Scopus,2-s2.0-1342280426,,IFSMS 2004,Drugs,Drugs
"Hu Y., King Z., Liu D.",NA,Determination of pterostilbene in Dragon's Blood by RP-HPLC,2002,Yaowu Fenxi Zazhi,22,NA,NA,428,430,NA,4,NA,NA,NA,"Hu, Y.; King, Z.; Liu, D.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-6944249531,,IFSMS 2004,Drugs,Drugs
"Hu Y.Q., Zhang J.Z., Liu C.H., Deng C.L.",NA,Difference of Dragon's Blood from different extract processing,2002,Chinese Traditional and Herbal Drugs,33,8,NA,697,699,NA,1,NA,NA,NA,"Hu, Y.Q.; Zhang, J.Z.; Liu, C.H.; Deng, C.L.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-84866701153,,IFSMS 2004,Drugs,Drugs
"Hu Y.Q., Li L.Z., Han H.W.",NA,HPLC determination of loureirin a and B in Dragon's blood,2003,Yaowu Fenxi Zazhi,23,NA,NA,7,8,NA,2,NA,NA,NA,"Hu, Y.Q.; Li, L.Z.; Han, H.W.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-70450271170,,IFSMS 2004,Drugs,Drugs
Jenkins A.J.,57188995597;,Drug contamination of US paper currency,2001,Forensic Science International,121,3,NA,189,193,NA,51,10.1016/S0379-0738(01)00401-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035479265&doi=10.1016%2fS0379-0738%2801%2900401-7&partnerID=40&md5=592de43dff307d6aa2ec1369495aa4ac,"Office of the Cuyahoga County Coroner, 11001 Cedar Road, Cleveland, OH 44106, United States","Jenkins, A.J., Office of the Cuyahoga County Coroner, 11001 Cedar Road, Cleveland, OH 44106, United States",Cocaine; Contamination; Currency; Heroin; Methamphetamine; Phencyclidine,"amphetamine; cocaine; codeine; diamorphine; methamphetamine; morphine; morphine 6 acetate; phencyclidine; analysis; article; drug abuse; drug contamination; gas chromatography; hand; money; paper; priority journal; United States; Chromatography, High Pressure Liquid; Cocaine; Humans; Paper; Street Drugs; United States","Jenkins, A.J.; Office of Cuyahoga County Coroner, 11001 Cedar Road, Cleveland, OH 44106, United States; email: cccotox@inetmail.att.net",Article,Final,NA,Scopus,2-s2.0-0035479265,,IFSMS 2004,Drugs,Drugs
"Jourdan T.H., Malak K., Cavett V., Eckenrode B.A.",Continuing exploration of cocaine contamination of U.S. currency,,2003,Proceedings of the American Academy of Forensic Sciences,9,,,33,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Brazier J.S., Morris T.E., Duerden B.I.",26641084800;7201715354;7005680507;,Heat and acid tolerance of Clostridium novyi Type A spores and their survival prior to preparation of heroin for injection,2003,Anaerobe,9,3,,141,144,,6,10.1016/S1075-9964(03)00068-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042661223&doi=10.1016%2fS1075-9964%2803%2900068-4&partnerID=40&md5=167b3d87c0a04b52caf656d50c6603d0,"PHLS Anaerobe Reference Unit, Department of Medical Microbiology, University Hospital of Wales, Heath Park, Cardiff, CF4 4XW, United Kingdom","Brazier, J.S., PHLS Anaerobe Reference Unit, Department of Medical Microbiology, University Hospital of Wales, Heath Park, Cardiff, CF4 4XW, United Kingdom; Morris, T.E., PHLS Anaerobe Reference Unit, Department of Medical Microbiology, University Hospital of Wales, Heath Park, Cardiff, CF4 4XW, United Kingdom; Duerden, B.I., PHLS Anaerobe Reference Unit, Department of Medical Microbiology, University Hospital of Wales, Heath Park, Cardiff, CF4 4XW, United Kingdom",Clostridium novyi Type A; Heat and acid tolerance; Spores,diamorphine; acid tolerance; aqueous solution; bacterial survival; cause of death; Clostridium; clostridium novyi; conference paper; controlled study; drug use; environmental temperature; heat tolerance; nonhuman; pH; priority journal; Clostridium; Clostridium novyi,"Brazier, J.S.; PHLS Anaerobe Reference Unit, Heath Park, Cardiff, CF4 4XW, United Kingdom; email: brazier@cardiff.ac.uk",Conference Paper,Final,,Scopus,2-s2.0-0042661223,,IFSMS 2004,Drugs,Drugs
"Al-Motarreb A., Baker K., Broadley K.J.",Khat: Pharmaceutical and medical aspects and its social use in Yemen,,2003,Phytotherapy Research,16,,,43,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Yudko E., Hall H.V., McPherson S.B.",,Methamphetamine use: Clinical and forensic aspects,2003,"CRC Press LLC: Boca Raton, Fla.",,,,,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
Deakin A.L.,,A study of acids used for the acidified cobalt thiocyanate test for cocaine base,2003,Microgram J.,1,1--2,,40,43,,6,,,,"Deakin, A.L.",,,,,Final,,Scopus,2-s2.0-20544435200,,IFSMS 2004,Drugs,Drugs
Friedman A.J.,,Method for identification of flunitrazepam,2004,US 6713306 B1 30 Mar 2004,,,,,,,,,https://patents.google.com/patent/US6713306B1/en,"Deerfield, IL, united States","Friedman A.J., Deerfield, IL, United States",,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Glattstein O., Glattstein B.",,A method for the detection of compounds comprising methylenedioxyphenyl and testing kit for the same,2003,PCT Int. Appl. WO 2003052426 A1 26 Jun 2003,,,,,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Makarov S.A., Simonov E.A., Makarov V.G., Kozlov A.S.",,"Method for determination of narcotic, psychotropic and offensive substances of plant and synthetic origin",2002,"Russ. RU 2,205,385 (Cl. G01N21/78) 27 May 2003",,,,,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Murray R.A., Doering P.L., Merves M.L., McCusker R.R., Chronister C.W., Goldberger B.A.",,Putting an ecstasy test kit to the test,2003,Proceedings of the American Academy of Forensic Sciences,9,,,307,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Murray R.A., Doering P.L., Boothby L.A., Merves M.L., McCusker R.R., Chronister C.W., Goldberger B.A.",7403021579;7004756338;6701781262;6508346161;7004426719;6701656028;35515066600;,Putting an ecstasy test Kit to the test: Harm reduction or harm induction?,2003,Pharmacotherapy,23,10 II,,1238,1244,,22,10.1592/phco.23.12.1238.32704,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141754111&doi=10.1592%2fphco.23.12.1238.32704&partnerID=40&md5=ac51ef76f0df547ebcbdd5568bf13882,"Department of Pharmacy Practice, College of Pharmacy, University of Florida, Gainesville, FL, United States; Dept. Pathol., Immunol./Lab. Med., College of Medicine, University of Florida, Gainesville, FL, United States; Columbus Reg. Drug Info. Center, Columbus, GA 31902, United States; BCPS, 710 Center Street, Columbus, GA 31902, United States","Murray, R.A., Department of Pharmacy Practice, College of Pharmacy, University of Florida, Gainesville, FL, United States; Doering, P.L., Department of Pharmacy Practice, College of Pharmacy, University of Florida, Gainesville, FL, United States; Boothby, L.A., Columbus Reg. Drug Info. Center, Columbus, GA 31902, United States, BCPS, 710 Center Street, Columbus, GA 31902, United States; Merves, M.L., Dept. Pathol., Immunol./Lab. Med., College of Medicine, University of Florida, Gainesville, FL, United States; McCusker, R.R., Dept. Pathol., Immunol./Lab. Med., College of Medicine, University of Florida, Gainesville, FL, United States; Chronister, C.W., Dept. Pathol., Immunol./Lab. Med., College of Medicine, University of Florida, Gainesville, FL, United States; Goldberger, B.A., Dept. Pathol., Immunol./Lab. Med., College of Medicine, University of Florida, Gainesville, FL, United States",,"3,4 methylenedioxyamphetamine; 3,4 methylenedioxymethamphetamine; codeine; dextromethorphan; dihydrocodeine; ketamine; morphine; norpropoxyphene; analytic method; article; diagnostic accuracy; drug abuse; drug contamination; drug determination; drug identification; gas chromatography; mass spectrometry; sensitivity and specificity; tablet; 3,4-Methylenedioxyamphetamine; N-Methyl-3,4-methylenedioxyamphetamine; Reagent Kits, Diagnostic; Reproducibility of Results; Sensitivity and Specificity; Substance Abuse Detection; Tablets","Boothby, L.A.; BCPS, 710 Center Street, Columbus, GA 31902, United States; email: Lisa.Boothby@crhs.net",Article,Final,,Scopus,2-s2.0-0141754111,,IFSMS 2004,Drugs,Drugs
