Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Frank R.S., Hinkley S.W., Hoffman C.G.",7402404484;57196671648;57198251217;,Representative sampling of drug seizures in multiple containers,1991,Journal of Forensic Sciences,36,2,NA,350,357,NA,17,10.1520/jfs13037j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025872910&doi=10.1520%2fjfs13037j&partnerID=40&md5=e11e1b67fd93a6a0928823b7db82c431,"Laboratory Operations Section, Office of Forensic Sciences, Drug Enforcement Admin., Washington, DC 20537, United States","Frank, R.S., Laboratory Operations Section, Office of Forensic Sciences, Drug Enforcement Admin., Washington, DC 20537, United States; Hinkley, S.W., Laboratory Operations Section, Office of Forensic Sciences, Drug Enforcement Admin., Washington, DC 20537, United States; Hoffman, C.G., Laboratory Operations Section, Office of Forensic Sciences, Drug Enforcement Admin., Washington, DC 20537, United States",controlled substances; hypergeometric distribution; probability; sampling; toxicology,illicit drug; article; container; criminal justice; drug abuse; forensic identification; jurisprudence; priority journal,"Frank, R.S.; Laboratory Operations Section, , Washington, DC 20537, United States",Article,Final,NA,Scopus,2-s2.0-0025872910,,IFSMS 1995,Drugs,Drugs
Sobotka A.J.,,MAX-2; Field Testing of the Barringer IONSCAN,1995,Personal Communication,,,,,,,,,,"U.S. Drug Enforcement Administration, South Central Laboratory, Dallas, TX, United States","Sobotka A.J., U.S. Drug Enforcement Administration, South Central Laboratory, Dallas, TX, United States",,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Hilpert R., Binder F., Grol M., Hallermayer K., Josel H.-P., Klein C., Maier J., Oberpriller H., Ritter J., Scheller F.",6505891058;57212459483;6602978658;6603184825;6507300202;57212456432;57212447063;23501753900;57212452301;7102592202;,"Biosensor technology for the detection of illegal drugs (I) Objectives, preparatory work and drug enrichment",1994,Proceedings of SPIE - The International Society for Optical Engineering,2276,NA,NA,120,127,NA,3,10.1117/12.189163,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948417158&doi=10.1117%2f12.189163&partnerID=40&md5=bc81c045afc1bbbe77eca2bd11128261,"Deutsche Aerospace AG, Central Laboratory, MÃ¼nchen, D 81663, Germany; Daimler-Benz AG, Research and Technology, P.O. Box 800465, MÃ¼nchen, D 81663, Germany; Boehringer Mannheim GmbH, R and D Diagnostic Reagents, BahnhofstraÃŸe 9-15, Tutzing, D 82327, Germany; UniversitÃ¤t Potsdam, Analytical Chemistry, C/O Max-DelbrÃ¼ck-Zentrum fÃ¼r Molekulare Medizin, Robert-RÃ¶ssle-StraÃŸe 10, Berlin-Buch, D 13122, Germany","Hilpert, R., Deutsche Aerospace AG, Central Laboratory, MÃ¼nchen, D 81663, Germany, Daimler-Benz AG, Research and Technology, P.O. Box 800465, MÃ¼nchen, D 81663, Germany; Binder, F., Deutsche Aerospace AG, Central Laboratory, MÃ¼nchen, D 81663, Germany, Daimler-Benz AG, Research and Technology, P.O. Box 800465, MÃ¼nchen, D 81663, Germany; Grol, M., Boehringer Mannheim GmbH, R and D Diagnostic Reagents, BahnhofstraÃŸe 9-15, Tutzing, D 82327, Germany; Hallermayer, K., Boehringer Mannheim GmbH, R and D Diagnostic Reagents, BahnhofstraÃŸe 9-15, Tutzing, D 82327, Germany; Josel, H.-P., Boehringer Mannheim GmbH, R and D Diagnostic Reagents, BahnhofstraÃŸe 9-15, Tutzing, D 82327, Germany; Klein, C., Boehringer Mannheim GmbH, R and D Diagnostic Reagents, BahnhofstraÃŸe 9-15, Tutzing, D 82327, Germany; Maier, J., Boehringer Mannheim GmbH, R and D Diagnostic Reagents, BahnhofstraÃŸe 9-15, Tutzing, D 82327, Germany; Oberpriller, H., Deutsche Aerospace AG, Central Laboratory, MÃ¼nchen, D 81663, Germany, Daimler-Benz AG, Research and Technology, P.O. Box 800465, MÃ¼nchen, D 81663, Germany; Ritter, J., Deutsche Aerospace AG, Central Laboratory, MÃ¼nchen, D 81663, Germany, Daimler-Benz AG, Research and Technology, P.O. Box 800465, MÃ¼nchen, D 81663, Germany; Scheller, F., UniversitÃ¤t Potsdam, Analytical Chemistry, C/O Max-DelbrÃ¼ck-Zentrum fÃ¼r Molekulare Medizin, Robert-RÃ¶ssle-StraÃŸe 10, Berlin-Buch, D 13122, Germany",Cannabidiol; Cocaine; Detection; Elution; Enrichment; Fleece adsorber; Gas phase; Illegal drugs; Vapour pressure,Biosensors; Blast enrichment; Chemical analysis; Error detection; Gas generators; Inspection equipment; Wool; Adsorbers; Cannabidiol; Cocaine; Elution; Gasphase; Illegal drugs; Vapour pressures; Crime,NA,Conference Paper,Final,NA,Scopus,2-s2.0-84948417158,,IFSMS 1995,Drugs,Drugs
"Wendel G.J., Jadamec J.R., Su C.-W.",36787442000;6505998205;16035929200;,Recent developments in the SENTOR drug detection system,1994,Proceedings of SPIE - The International Society for Optical Engineering,2276,NA,NA,98,109,NA,1,10.1117/12.189161,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049218290&doi=10.1117%2f12.189161&partnerID=40&md5=69bbdafa91372117cba4812fac7e3360,"Thermedics Detection Inc., 220 Mill Rd., Chelmsford, MA  01824, United States; U.S. Coast Guard Research and Development Center, Avery Point, 1082 Shennecossett Rd., Groton, CN  06430-6069, United States","Wendel, G.J., Thermedics Detection Inc., 220 Mill Rd., Chelmsford, MA  01824, United States; Jadamec, J.R., U.S. Coast Guard Research and Development Center, Avery Point, 1082 Shennecossett Rd., Groton, CN  06430-6069, United States; Su, C.-W., U.S. Coast Guard Research and Development Center, Avery Point, 1082 Shennecossett Rd., Groton, CN  06430-6069, United States",NA,Inspection equipment; Chromatographic evaluation; Data interpretation; Gas chromatography column; Laboratory studies; Law-enforcement agencies; Operating condition; Selective detectors; U.s. coast guards; Gas chromatography,NA,Conference Paper,Final,NA,Scopus,2-s2.0-58049218290,,IFSMS 1995,Drugs,Drugs
"Holland P.M., Mustacich R.V., Everson J.F., Foreman W., Leone M., Sanders A.H., Naumann W.J.",57212453772;6603203068;7004550152;9943089900;57212453013;57212458133;57124986000;,Correlated column micro gas chromatography instrumentation for the vapor detection of contraband drugs in cargo containers,1994,Proceedings of SPIE - The International Society for Optical Engineering,2276,NA,NA,79,86,NA,4,10.1117/12.189159,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346722424&doi=10.1117%2f12.189159&partnerID=40&md5=500f9fee7dabe421864223f9a4a66024,"Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States","Holland, P.M., Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States; Mustacich, R.V., Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States; Everson, J.F., Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States; Foreman, W., Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States; Leone, M., Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States; Sanders, A.H., Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States; Naumann, W.J., Detection Technologies Division, SWLI Inc., P.O. Box 6770, Santa Barbara, CA  93160, United States",NA,Chemical detection; Column chromatography; Containers; Inspection; Inspection equipment; Cargo containers; Contraband drugs; Micro-gas chromatography; Operational scenario; Stationary phasis; Vapor detection; Vapor signatures; Variable number; Gas chromatography,NA,Conference Paper,Final,NA,Scopus,2-s2.0-0346722424,,IFSMS 1995,Drugs,Drugs
"Fetterolf D.D., Donnelly B., Lasswell L.D.",7003793491;57215998350;7801518795;,Portable instrumentation: new weapons in the war against drugs and terrorism,1994,Proceedings of SPIE - The International Society for Optical Engineering,2092,NA,NA,40,52,NA,11,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028739295&partnerID=40&md5=f85f286ca4bcca653579c9d3207608e5,"FBI Lab. and FBI Acad., Quantico,, VA, USA","Fetterolf, Dean D., FBI Lab. and FBI Acad., Quantico,, VA, USA; Donnelly, Brian, FBI Lab. and FBI Acad., Quantico,, VA, USA; Lasswell, Lynn D., FBI Lab. and FBI Acad., Quantico,, VA, USA",NA,Drug products; Explosives; Gas chromatography; Mass spectrometry; Spectrometers; Cocaine detection; Ion mobility spectrometers; Microwave dielectrometers; Portable gas chromatograph; Optical instruments,"Fetterolf, Dean D.; FBI Lab. and FBI Acad., Quantico,, ",Article,Final,NA,Scopus,2-s2.0-0028739295,,IFSMS 1995,Drugs,Drugs
"Brown D.R., Gozani T., Loveman R., Bendahan J., Ryge P., Stevenson J., Liu F., Sivakumar M.",8869742800;56244571000;6603288815;16018897300;6506742066;57198191053;57199431948;8869743200;,Application of pulsed fast neutrons analysis to cargo inspection,1994,"Nuclear Inst. and Methods in Physics Research, A",353,1--3,NA,684,688,NA,21,10.1016/0168-9002(94)91751-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342392399&doi=10.1016%2f0168-9002%2894%2991751-5&partnerID=40&md5=e2b34ca4b0a75d96389a1aaca170aeb1,"Science Application International Corporations, Santa Clara, CA 95054, United States","Brown, D.R., Science Application International Corporations, Santa Clara, CA 95054, United States; Gozani, T., Science Application International Corporations, Santa Clara, CA 95054, United States; Loveman, R., Science Application International Corporations, Santa Clara, CA 95054, United States; Bendahan, J., Science Application International Corporations, Santa Clara, CA 95054, United States; Ryge, P., Science Application International Corporations, Santa Clara, CA 95054, United States; Stevenson, J., Science Application International Corporations, Santa Clara, CA 95054, United States; Liu, F., Science Application International Corporations, Santa Clara, CA 95054, United States; Sivakumar, M., Science Application International Corporations, Santa Clara, CA 95054, United States",NA,NA,"Brown, D.R.; Science Application International Corporations, Santa Clara, CA 95054, United States",Article,Final,NA,Scopus,2-s2.0-0342392399,,IFSMS 1995,Drugs,Drugs
"Fytche L.M., Hupe M., Kovar J.B., Pilon P.",6503911404;6603430335;57196933296;36811136000;,Ion mobility spectrometry of drugs of abuse in customs scenarios: Concentration and temperature study,1992,Journal of Forensic Sciences,37,6,NA,1550,1566,NA,27,10.1520/jfs13346j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026442206&doi=10.1520%2fjfs13346j&partnerID=40&md5=8cb39b6dc21f35294082f796a668a520,"Revenue Canada, Customs and Excise, 79 Bentley Ave., Ottawa, Ont. K1A OL5, Canada","Fytche, L.M., Revenue Canada, Customs and Excise, 79 Bentley Ave., Ottawa, Ont. K1A OL5, Canada; Hupe, M., Revenue Canada, Customs and Excise, 79 Bentley Ave., Ottawa, Ont. K1A OL5, Canada; Kovar, J.B., Revenue Canada, Customs and Excise, 79 Bentley Ave., Ottawa, Ont. K1A OL5, Canada; Pilon, P., Revenue Canada, Customs and Excise, 79 Bentley Ave., Ottawa, Ont. K1A OL5, Canada",criminalistics; customs; drugs of abuse; gas chromatography-mass spectrometry; ion mobility spectrometry,amphetamine; cocaine; diamorphine; illicit drug; lysergide; article; criminology; drug determination; drug identification; drug screening; gas chromatography; ionization; mass spectrometry; priority journal; temperature,"Pilon, P.; Revenue Canada, 79 Bentley Ave., Ottawa, Ont. K1A OL5, Canada",Article,Final,NA,Scopus,2-s2.0-0026442206,,IFSMS 1995,Drugs,Drugs
"Watson G., Horton W., Staples E.",7401434005;57209348733;57198112279;,Portable detection system for illicit materials based on SAW resonators,1992,Proceedings - IEEE Ultrasonics Symposium,1992-October,NA,275997,269,273,NA,7,10.1109/ULTSYM.1992.275997,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955633068&doi=10.1109%2fULTSYM.1992.275997&partnerID=40&md5=526c55d9a074c61247ce20f340115f62,"Amerasia Technology, Inc., Westlake Village, CA  91361, United States","Watson, G., Amerasia Technology, Inc., Westlake Village, CA  91361, United States; Horton, W., Amerasia Technology, Inc., Westlake Village, CA  91361, United States; Staples, E., Amerasia Technology, Inc., Westlake Village, CA  91361, United States",NA,Gas chromatography; Laptop computers; Detection system; Extended operations; Illicit materials; Law-enforcement agencies; Near-real time; Operating parameters; Operating temperature; Sample injection; Resonators,NA,Conference Paper,Final,NA,Scopus,2-s2.0-84955633068,,IFSMS 1995,Drugs,Drugs
"Elias L., Lawrence A.H.",,On-Site Sampling and Detection of Drug Particulates,1991,Anal. Dru25 Abuse,,,,373,,,,,,,,,,,Book,,,,,,IFSMS 1995,Drugs,Drugs
O'Gorman M.,,Unique Drug Smuggling Techniques and Problems Associated with Analyses,1995,Personal Communication,,,,,,,,,,"U.S. Drug Enforcement Administration, Northeast Laboratory, New York, NY, United States","O'Gorman M., U.S. Drug Enforcement Administration, Northeast Laboratory, New York, NY, United States",,,,,,,,,,IFSMS 1995,Drugs,Drugs
Arap Sogomo W.K.,,The Narcotic and Psychotropic Drugs Situation in the Republic of Kenya,1995,Personal Communication,,,,,,,,,,"Government Chemist's Department, Nairobi, Kenya","Arap Sogomo W.K., Government Chemist's Department, Nairobi, Kenya",,,,,,,,,,IFSMS 1995,Drugs,Drugs
Bobev K.,,"A Survey of Drug Seizures in Bulgaria, 1990 -1993",1995,Personal Communication,,,,,,,,,,"Research Institute of Forensic Science and Criminology, Sofia, Bulgaria","Bobev K., Research Institute of Forensic Science and Criminology, Sofia, Bulgaria",,,,,,,,,,IFSMS 1995,Drugs,Drugs
de Bruin P.R.D.B.,,A Survey of Recent Drug Seizures in South Africa,1995,Personal Communication,,,,,,,,,,"Forensic Science Laboratory, South African Police Service, Pretoria, South Africa","de Bruin P.R.D.B., Forensic Science Laboratory, South African Police Service, Pretoria, South Africa",,,,,,,,,,IFSMS 1995,Drugs,Drugs
White M.J.,,Safety Training for Clandestine Laboratory Investigators,1994,Australian Criminal Intelligence Digest,,,,44,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Pakulniewicz KJ., Matkovich C.E.",,Intralaboratory Precision of Cocaine Analysis by Capillary Gas Chromatography,1993,Microgram,26,,,71,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Joern W.A.,6701337285;,Ion Ratio Instability of a GC/MS System is Related to Fluctuations in Room Air Flow,1993,Journal of Analytical Toxicology,17,2,NA,122,122,NA,2,10.1093/jat/17.2.122,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027526655&doi=10.1093%2fjat%2f17.2.122&partnerID=40&md5=5e8a87cab4a8fdd36a5c50e91929436c,"St. Anthony's Medical Center, 10010 Kennerly Road, St. Louis, MO, 63128, United States","Joern, W.A., St. Anthony's Medical Center, 10010 Kennerly Road, St. Louis, MO, 63128, United States",NA,airflow; ambient air; cold air; gas chromatography; letter; mass spectrometry; priority journal; Air Movements; Mass Fragmentography; Tetrahydrocannabinol,"Joern, W.A.; St. Anthony's Medical Center, 10010 Kennerly Road, St. Louis, MO, 63128, United States",Article,Final,NA,Scopus,2-s2.0-0027526655,,IFSMS 1995,Drugs,Drugs
"Casale J.F., Klein R.F.X.",,Illicit production of cocaine,1993,Forensic Sci. Rev.,5,2,,95,107,,69,,https://erowid.org/archive/rhodium/chemistry/cocaine.illicit.production.html,United States,"Casale J.F., Unites States; Klein R.F.X., United States",Chromatographic analysis; cocaine; cocaine hydrochloride; cocaine impurities; drugs of abuse; trace analysis; tropane alkaloids,,,,Final,,Scopus,2-s2.0-0002105986,,IFSMS 1995,Drugs,Drugs
Lomonte J.N.,56615587000;,Determination of volumes in laboratory vessels,1992,Journal of Forensic Sciences,37,5,NA,1380,1385,NA,NA,10.1520/jfs13328j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026666053&doi=10.1520%2fjfs13328j&partnerID=40&md5=77e7048a7950d80365a250b09f56d717,"Southwestern Forensic Sciences Inst., P.O. Box 35728, Dallas, TX 75235-0728, United States","Lomonte, J.N., Southwestern Forensic Sciences Inst., P.O. Box 35728, Dallas, TX 75235-0728, United States",criminalistics measurements; forensic science; laboratory vessels,apparatus; article; calculator; chemical waste; criminology; laboratory; mathematical analysis; priority journal,"Lomonte, J.N.; Southwestern Forensic Sciences Inst., P.O. Box 35728, Dallas, TX 75235-0728, United States",Article,Final,NA,Scopus,2-s2.0-0026666053,,IFSMS 1995,Drugs,Drugs
Heagy J.A.,,Decontamination of Biohazardous Evidence by Autoclaving,1992,Microgram,25,,,238,,,,,,,,,,,,,,,,,,,
